"idhod","hodnota","duvernost","stapro_kod","dnn_cis","dnn_kod","sektor_cis","sektor_kod","ozp_cis","ozp_kod","rok","uzemi_cis","uzemi_kod","ukazatel_txt","ozp_txt","uzemi_txt","typ_uzemi"
"741305375","835581","verejny","3932",,,,,"2307","140","2014","100","3034","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpady","Jihočeský kraj",
"741305384",,"duverny","3932",,,,,"2307","112","2014","100","3034","Tržby z prodeje vedlejších produktů","Ochrana a sanace půdy, podzemních a povrchových vod","Jihočeský kraj",
"741305348","850855","verejny","3932",,,,,,,"2014","100","3034","Tržby z prodeje vedlejších produktů",,"Jihočeský kraj",
"741305357",,"duverny","3932",,,,,"2307","130","2014","100","3034","Tržby z prodeje vedlejších produktů","Ochrana ovzduší a klimatu","Jihočeský kraj",
"741305366","9185","verejny","3932",,,,,"2307","111","2014","100","3034","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpadními vodami","Jihočeský kraj",
"741305393","0","verejny","3932",,,,,"2307","113","2014","100","3034","Tržby z prodeje vedlejších produktů","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihočeský kraj",
"741305411","0","verejny","3932",,,,,"2307","115","2014","100","3034","Tržby z prodeje vedlejších produktů","Ochrana proti záření","Jihočeský kraj",
"741305420","0","verejny","3932",,,,,"2307","116","2014","100","3034","Tržby z prodeje vedlejších produktů","Výzkum a vývoj na ochranu životního prostředí","Jihočeský kraj",
"741305429","0","verejny","3932",,,,,"2307","180","2014","100","3034","Tržby z prodeje vedlejších produktů","Ost.akt.na ochr.živ.pr.","Jihočeský kraj",
"749191847","317230","verejny","726",,,,,"2307","140","2015","100","3034","Investice na ochranu životního prostředí","Ekologické nakládání s odpady","Jihočeský kraj",
"749191918","6663","verejny","726",,,,,"2307","113","2015","100","3034","Investice na ochranu životního prostředí","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihočeský kraj",
"749191777","903516","verejny","726",,,,,"2307","130","2015","100","3034","Investice na ochranu životního prostředí","Ochrana ovzduší a klimatu","Jihočeský kraj",
"749191988","0","verejny","726",,,,,"2307","115","2015","100","3034","Investice na ochranu životního prostředí","Ochrana proti záření","Jihočeský kraj",
"749191927","2755","verejny","726",,,,,"2307","114","2015","100","3034","Investice na ochranu životního prostředí","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihočeský kraj",
"749191717","1559488","verejny","726",,,,,,,"2015","100","3034","Investice na ochranu životního prostředí",,"Jihočeský kraj",
"749191786","302341","verejny","726",,,,,"2307","111","2015","100","3034","Investice na ochranu životního prostředí","Ekologické nakládání s odpadními vodami","Jihočeský kraj",
"749192056",,"duverny","726",,,,,"2307","180","2015","100","3034","Investice na ochranu životního prostředí","Ost.akt.na ochr.živ.pr.","Jihočeský kraj",
"749192047","0","verejny","726",,,,,"2307","116","2015","100","3034","Investice na ochranu životního prostředí","Výzkum a vývoj na ochranu životního prostředí","Jihočeský kraj",
"749191856","17073","verejny","726",,,,,"2307","112","2015","100","3034","Investice na ochranu životního prostředí","Ochrana a sanace půdy, podzemních a povrchových vod","Jihočeský kraj",
"749191848","122427","verejny","726",,,"5567","11000","2307","140","2015","100","3034","Investice na ochranu životního prostředí - podnikový sektor","Ekologické nakládání s odpady","Jihočeský kraj",
"749191719","506211","verejny","726",,,"5567","13000",,,"2015","100","3034","Investice na ochranu životního prostředí - nepodnikový sektor",,"Jihočeský kraj",
"749191981",,"duverny","726",,,"5567","13000","2307","114","2015","100","3034","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihočeský kraj",
"749191779",,"duverny","726",,,"5567","13000","2307","130","2015","100","3034","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana ovzduší a klimatu","Jihočeský kraj",
"749191858","12849","verejny","726",,,"5567","13000","2307","112","2015","100","3034","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana a sanace půdy, podzemních a povrchových vod","Jihočeský kraj",
"749191718","1053277","verejny","726",,,"5567","11000",,,"2015","100","3034","Investice na ochranu životního prostředí - podnikový sektor",,"Jihočeský kraj",
"749191857","4224","verejny","726",,,"5567","11000","2307","112","2015","100","3034","Investice na ochranu životního prostředí - podnikový sektor","Ochrana a sanace půdy, podzemních a povrchových vod","Jihočeský kraj",
"749191849","194803","verejny","726",,,"5567","13000","2307","140","2015","100","3034","Investice na ochranu životního prostředí - nepodnikový sektor","Ekologické nakládání s odpady","Jihočeský kraj",
"749191920",,"duverny","726",,,"5567","13000","2307","113","2015","100","3034","Investice na ochranu životního prostředí - nepodnikový sektor","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihočeský kraj",
"749191787","20005","verejny","726",,,"5567","11000","2307","111","2015","100","3034","Investice na ochranu životního prostředí - podnikový sektor","Ekologické nakládání s odpadními vodami","Jihočeský kraj",
"749191928",,"duverny","726",,,"5567","11000","2307","114","2015","100","3034","Investice na ochranu životního prostředí - podnikový sektor","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihočeský kraj",
"749191778",,"duverny","726",,,"5567","11000","2307","130","2015","100","3034","Investice na ochranu životního prostředí - podnikový sektor","Ochrana ovzduší a klimatu","Jihočeský kraj",
"749191919",,"duverny","726",,,"5567","11000","2307","113","2015","100","3034","Investice na ochranu životního prostředí - podnikový sektor","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihočeský kraj",
"749191788","282336","verejny","726",,,"5567","13000","2307","111","2015","100","3034","Investice na ochranu životního prostředí - nepodnikový sektor","Ekologické nakládání s odpadními vodami","Jihočeský kraj",
"749192048","0","verejny","726",,,"5567","11000","2307","116","2015","100","3034","Investice na ochranu životního prostředí - podnikový sektor","Výzkum a vývoj na ochranu životního prostředí","Jihočeský kraj",
"749191989","0","verejny","726",,,"5567","11000","2307","115","2015","100","3034","Investice na ochranu životního prostředí - podnikový sektor","Ochrana proti záření","Jihočeský kraj",
"749192049","0","verejny","726",,,"5567","13000","2307","116","2015","100","3034","Investice na ochranu životního prostředí - nepodnikový sektor","Výzkum a vývoj na ochranu životního prostředí","Jihočeský kraj",
"749192058",,"duverny","726",,,"5567","13000","2307","180","2015","100","3034","Investice na ochranu životního prostředí - nepodnikový sektor","Ost.akt.na ochr.živ.pr.","Jihočeský kraj",
"749192057",,"duverny","726",,,"5567","11000","2307","180","2015","100","3034","Investice na ochranu životního prostředí - podnikový sektor","Ost.akt.na ochr.živ.pr.","Jihočeský kraj",
"749191990","0","verejny","726",,,"5567","13000","2307","115","2015","100","3034","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana proti záření","Jihočeský kraj",
"749191982",,"duverny","1015",,,,,"2307","114","2015","100","3034","Tržby z prodeje služeb na ochranu ŽP","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihočeský kraj",
"749191850","1089345","verejny","1015",,,,,"2307","140","2015","100","3034","Tržby z prodeje služeb na ochranu ŽP","Ekologické nakládání s odpady","Jihočeský kraj",
"749191912","8355","verejny","1015",,,,,"2307","112","2015","100","3034","Tržby z prodeje služeb na ochranu ŽP","Ochrana a sanace půdy, podzemních a povrchových vod","Jihočeský kraj",
"749191720","2214483","verejny","1015",,,,,,,"2015","100","3034","Tržby z prodeje služeb na ochranu ŽP",,"Jihočeský kraj",
"749191780","1730","verejny","1015",,,,,"2307","130","2015","100","3034","Tržby z prodeje služeb na ochranu ŽP","Ochrana ovzduší a klimatu","Jihočeský kraj",
"749191789","1108463","verejny","1015",,,,,"2307","111","2015","100","3034","Tržby z prodeje služeb na ochranu ŽP","Ekologické nakládání s odpadními vodami","Jihočeský kraj",
"749191921","0","verejny","1015",,,,,"2307","113","2015","100","3034","Tržby z prodeje služeb na ochranu ŽP","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihočeský kraj",
"749191991","0","verejny","1015",,,,,"2307","115","2015","100","3034","Tržby z prodeje služeb na ochranu ŽP","Ochrana proti záření","Jihočeský kraj",
"749192050",,"duverny","1015",,,,,"2307","116","2015","100","3034","Tržby z prodeje služeb na ochranu ŽP","Výzkum a vývoj na ochranu životního prostředí","Jihočeský kraj",
"749192059",,"duverny","1015",,,,,"2307","180","2015","100","3034","Tržby z prodeje služeb na ochranu ŽP","Ost.akt.na ochr.živ.pr.","Jihočeský kraj",
"749191984","0","verejny","1039",,,,,"2307","114","2015","100","3034","Úspory z využití vedlejších produktů","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihočeský kraj",
"749191852","15901","verejny","1039",,,,,"2307","140","2015","100","3034","Úspory z využití vedlejších produktů","Ekologické nakládání s odpady","Jihočeský kraj",
"749191914","0","verejny","1039",,,,,"2307","112","2015","100","3034","Úspory z využití vedlejších produktů","Ochrana a sanace půdy, podzemních a povrchových vod","Jihočeský kraj",
"749191773","16589","verejny","1039",,,,,,,"2015","100","3034","Úspory z využití vedlejších produktů",,"Jihočeský kraj",
"749191782","0","verejny","1039",,,,,"2307","130","2015","100","3034","Úspory z využití vedlejších produktů","Ochrana ovzduší a klimatu","Jihočeský kraj",
"749191843",,"duverny","1039",,,,,"2307","111","2015","100","3034","Úspory z využití vedlejších produktů","Ekologické nakládání s odpadními vodami","Jihočeský kraj",
"749191923","0","verejny","1039",,,,,"2307","113","2015","100","3034","Úspory z využití vedlejších produktů","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihočeský kraj",
"749191993","0","verejny","1039",,,,,"2307","115","2015","100","3034","Úspory z využití vedlejších produktů","Ochrana proti záření","Jihočeský kraj",
"749192052","0","verejny","1039",,,,,"2307","116","2015","100","3034","Úspory z využití vedlejších produktů","Výzkum a vývoj na ochranu životního prostředí","Jihočeský kraj",
"749192061","0","verejny","1039",,,,,"2307","180","2015","100","3034","Úspory z využití vedlejších produktů","Ost.akt.na ochr.živ.pr.","Jihočeský kraj",
"749191715","1575064","verejny","3780","5710","20",,,,,"2015","100","3034","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady",,"Jihočeský kraj",
"749191845","481298","verejny","3780","5710","20",,,"2307","140","2015","100","3034","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ekologické nakládání s odpady","Jihočeský kraj",
"749191846","759908","verejny","3780","5710","10",,,"2307","140","2015","100","3034","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ekologické nakládání s odpady","Jihočeský kraj",
"749191917","113","verejny","3780","5710","10",,,"2307","113","2015","100","3034","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Omezování hluku a vibrací (kromě ochrany pracovišť)","Jihočeský kraj",
"749191924","24638","verejny","3780",,,,,"2307","114","2015","100","3034","Neinvestiční náklady na ochranu životního prostředí","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihočeský kraj",
"749191784","996539","verejny","3780","5710","20",,,"2307","111","2015","100","3034","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ekologické nakládání s odpadními vodami","Jihočeský kraj",
"749191925","9887","verejny","3780","5710","20",,,"2307","114","2015","100","3034","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihočeský kraj",
"749191926","14751","verejny","3780","5710","10",,,"2307","114","2015","100","3034","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Jihočeský kraj",
"749191844","1241206","verejny","3780",,,,,"2307","140","2015","100","3034","Neinvestiční náklady na ochranu životního prostředí","Ekologické nakládání s odpady","Jihočeský kraj",
"749191853","13621","verejny","3780",,,,,"2307","112","2015","100","3034","Neinvestiční náklady na ochranu životního prostředí","Ochrana a sanace půdy, podzemních a povrchových vod","Jihočeský kraj",
